Pivot1 Names,RegionName,SizeRank,RegionID,Pivot1 Values
2014-01,Connecticut,29,11,2694
2014-01,Iowa,30,19,3523
2014-01,Mississippi,31,34,1549
2014-01,Arkansas,32,6,2283
2014-01,Kansas,33,23,2118
2014-01,Utah,34,55,3508
2014-01,Nevada,35,42,4399
2014-01,New Mexico,36,41,1682
2014-01,West Virginia,37,61,1104
2014-01,Nebraska,38,38,1746
2014-01,Idaho,39,20,1828
2014-01,Hawaii,40,18,1287
2014-01,Maine,41,28,
2014-01,New Hampshire,42,39,
2014-01,Rhode Island,43,50,
2014-01,Montana,44,35,737
2014-01,Delaware,45,13,952
2014-01,South Dakota,46,52,
2014-01,Alaska,47,3,769
2014-01,North Dakota,48,37,740
2014-01,Vermont,49,58,713
2014-01,District of Columbia,50,12,659
2014-01,Wyoming,51,62,416
2014-02,California,1,9,36785
2014-02,Texas,2,54,27885
2014-02,New York,3,43,11136
2014-02,Florida,4,14,35527
2014-02,Illinois,5,21,16529
2014-02,Pennsylvania,6,47,11643
2014-02,Ohio,7,44,12657
2014-02,Michigan,8,30,15289
2014-02,Georgia,9,16,20594
2014-02,North Carolina,10,36,10640
2014-02,New Jersey,11,40,6716
2014-02,Virginia,12,56,7676
2014-02,Washington,13,59,8682
2014-02,Massachusetts,14,26,4200
2014-02,Indiana,15,22,8852
2014-02,Arizona,16,8,13263
2014-02,Tennessee,17,53,8703
2014-02,Missouri,18,32,5637
2014-02,Maryland,19,27,5574
2014-02,Wisconsin,20,60,6665
2014-02,Minnesota,21,31,7004
2014-02,Colorado,22,10,8407
2014-02,Alabama,23,4,4445
2014-02,South Carolina,24,51,6423
2014-02,Louisiana,25,25,3654
2014-02,Kentucky,26,24,3971
2014-02,Oregon,27,46,4244
2014-02,Oklahoma,28,45,3491
2014-02,Connecticut,29,11,2800
2014-02,Iowa,30,19,3571
2014-02,Mississippi,31,34,1601
2014-02,Arkansas,32,6,2330
2014-02,Kansas,33,23,2172
2014-02,Utah,34,55,3629
2014-02,Nevada,35,42,4412
2014-02,New Mexico,36,41,1755
2014-02,West Virginia,37,61,1117
2014-02,Nebraska,38,38,1881
2014-02,Idaho,39,20,1942
2014-02,Hawaii,40,18,1232
2014-02,Maine,41,28,
2014-02,New Hampshire,42,39,
2014-02,Rhode Island,43,50,
2014-02,Montana,44,35,799
2014-02,Delaware,45,13,975
2014-02,South Dakota,46,52,
2014-02,Alaska,47,3,791
2014-02,North Dakota,48,37,803
2014-02,Vermont,49,58,792
2014-02,District of Columbia,50,12,686
2014-02,Wyoming,51,62,403
2014-03,California,1,9,36200
2014-03,Texas,2,54,27965
2014-03,New York,3,43,10952
2014-03,Florida,4,14,35338
2014-03,Illinois,5,21,16222
2014-03,Pennsylvania,6,47,11555
2014-03,Ohio,7,44,12249
2014-03,Michigan,8,30,14630
2014-03,Georgia,9,16,21002
2014-03,North Carolina,10,36,10524
2014-03,New Jersey,11,40,6709
2014-03,Virginia,12,56,7530
2014-03,Washington,13,59,8605
2014-03,Massachusetts,14,26,5036
2014-03,Indiana,15,22,9225
2014-03,Arizona,16,8,13165
2014-03,Tennessee,17,53,8821
2014-03,Missouri,18,32,5435
2014-03,Maryland,19,27,5633
2014-03,Wisconsin,20,60,6654
2014-03,Minnesota,21,31,6926
2014-03,Colorado,22,10,8667
2014-03,Alabama,23,4,4337
2014-03,South Carolina,24,51,6193
2014-03,Louisiana,25,25,3590
2014-03,Kentucky,26,24,3932
2014-03,Oregon,27,46,4448
2014-03,Oklahoma,28,45,3519
2014-03,Connecticut,29,11,2831
2014-03,Iowa,30,19,3483
2014-03,Mississippi,31,34,1579
2014-03,Arkansas,32,6,2291
2014-03,Kansas,33,23,2115
2014-03,Utah,34,55,3595
2014-03,Nevada,35,42,4407
2014-03,New Mexico,36,41,1814
2014-03,West Virginia,37,61,1089
2014-03,Nebraska,38,38,1874
2014-03,Idaho,39,20,1991
2014-03,Hawaii,40,18,1218
2014-03,Maine,41,28,
2014-03,New Hampshire,42,39,
2014-03,Rhode Island,43,50,
2014-03,Montana,44,35,791
2014-03,Delaware,45,13,985
2014-03,South Dakota,46,52,
2014-03,Alaska,47,3,778
2014-03,North Dakota,48,37,797
2014-03,Vermont,49,58,789
2014-03,District of Columbia,50,12,713
2014-03,Wyoming,51,62,394
2014-04,California,1,9,35605
2014-04,Texas,2,54,27871
2014-04,New York,3,43,10896
2014-04,Florida,4,14,35076
2014-04,Illinois,5,21,15690
2014-04,Pennsylvania,6,47,11415
2014-04,Ohio,7,44,11873
2014-04,Michigan,8,30,14415
2014-04,Georgia,9,16,20306
2014-04,North Carolina,10,36,10183
2014-04,New Jersey,11,40,6698
2014-04,Virginia,12,56,7428
2014-04,Washington,13,59,8179
2014-04,Massachusetts,14,26,5877
2014-04,Indiana,15,22,8696
2014-04,Arizona,16,8,12954
2014-04,Tennessee,17,53,8615
2014-04,Missouri,18,32,5416
2014-04,Maryland,19,27,5699
2014-04,Wisconsin,20,60,6393
2014-04,Minnesota,21,31,6724
2014-04,Colorado,22,10,8616
2014-04,Alabama,23,4,4357
2014-04,South Carolina,24,51,5981
2014-04,Louisiana,25,25,3644
2014-04,Kentucky,26,24,3838
2014-04,Oregon,27,46,4406
2014-04,Oklahoma,28,45,3461
2014-04,Connecticut,29,11,2770
2014-04,Iowa,30,19,3412
2014-04,Mississippi,31,34,1660
2014-04,Arkansas,32,6,2292
2014-04,Kansas,33,23,2053
2014-04,Utah,34,55,3556
2014-04,Nevada,35,42,4365
2014-04,New Mexico,36,41,1789
2014-04,West Virginia,37,61,1076
2014-04,Nebraska,38,38,1835
2014-04,Idaho,39,20,1948
2014-04,Hawaii,40,18,1215
2014-04,Maine,41,28,
2014-04,New Hampshire,42,39,
2014-04,Rhode Island,43,50,
2014-04,Montana,44,35,823
2014-04,Delaware,45,13,980
2014-04,South Dakota,46,52,
2014-04,Alaska,47,3,697
2014-04,North Dakota,48,37,742
2014-04,Vermont,49,58,799
2014-04,District of Columbia,50,12,683
2014-04,Wyoming,51,62,393
2014-05,California,1,9,34767
2014-05,Texas,2,54,28135
2014-05,New York,3,43,11322
2014-05,Florida,4,14,35082
2014-05,Illinois,5,21,14935
2014-05,Pennsylvania,6,47,11112
2014-05,Ohio,7,44,11508
2014-05,Michigan,8,30,13591
2014-05,Georgia,9,16,20206
2014-05,North Carolina,10,36,10085
2014-05,New Jersey,11,40,6845
2014-05,Virginia,12,56,7264
2014-05,Washington,13,59,7835
2014-05,Massachusetts,14,26,5408
2014-05,Indiana,15,22,7890
2014-05,Arizona,16,8,12635
2014-05,Tennessee,17,53,8403
2014-05,Missouri,18,32,5218
2014-05,Maryland,19,27,5261
2014-05,Wisconsin,20,60,5867
2014-05,Minnesota,21,31,6184
2014-05,Colorado,22,10,8406
2014-05,Alabama,23,4,4243
2014-05,South Carolina,24,51,5906
2014-05,Louisiana,25,25,3565
2014-05,Kentucky,26,24,3700
2014-05,Oregon,27,46,4383
2014-05,Oklahoma,28,45,3431
2014-05,Connecticut,29,11,2554
2014-05,Iowa,30,19,3288
2014-05,Mississippi,31,34,1585
2014-05,Arkansas,32,6,2262
2014-05,Kansas,33,23,2046
2014-05,Utah,34,55,3455
2014-05,Nevada,35,42,4326
2014-05,New Mexico,36,41,1725
2014-05,West Virginia,37,61,1022
2014-05,Nebraska,38,38,1655
2014-05,Idaho,39,20,1866
2014-05,Hawaii,40,18,1233
2014-05,Maine,41,28,
2014-05,New Hampshire,42,39,
2014-05,Rhode Island,43,50,
2014-05,Montana,44,35,761
2014-05,Delaware,45,13,957
2014-05,South Dakota,46,52,
2014-05,Alaska,47,3,603
2014-05,North Dakota,48,37,663
2014-05,Vermont,49,58,709
2014-05,District of Columbia,50,12,657
2014-05,Wyoming,51,62,382
2014-06,California,1,9,34910
2014-06,Texas,2,54,28684
2014-06,New York,3,43,11443
2014-06,Florida,4,14,35388
2014-06,Illinois,5,21,15146
2014-06,Pennsylvania,6,47,11433
2014-06,Ohio,7,44,11911
2014-06,Michigan,8,30,13609
2014-06,Georgia,9,16,20115
2014-06,North Carolina,10,36,10272
2014-06,New Jersey,11,40,6839
2014-06,Virginia,12,56,7596
2014-06,Washington,13,59,7984
2014-06,Massachusetts,14,26,5419
2014-06,Indiana,15,22,8037
2014-06,Arizona,16,8,12698
2014-06,Tennessee,17,53,8486
2014-06,Missouri,18,32,5405
2014-06,Maryland,19,27,5464
2014-06,Wisconsin,20,60,5896
2014-06,Minnesota,21,31,6107
2014-06,Colorado,22,10,8661
2014-06,Alabama,23,4,4316
2014-06,South Carolina,24,51,6051
2014-06,Louisiana,25,25,4207
2014-06,Kentucky,26,24,3695
2014-06,Oregon,27,46,4541
2014-06,Oklahoma,28,45,3530
2014-06,Connecticut,29,11,2565
2014-06,Iowa,30,19,3438
2014-06,Mississippi,31,34,1584
2014-06,Arkansas,32,6,2290
2014-06,Kansas,33,23,2130
2014-06,Utah,34,55,3483
2014-06,Nevada,35,42,4397
2014-06,New Mexico,36,41,1690
2014-06,West Virginia,37,61,1014
2014-06,Nebraska,38,38,1684
2014-06,Idaho,39,20,1902
2014-06,Hawaii,40,18,1231
2014-06,Maine,41,28,
2014-06,New Hampshire,42,39,
2014-06,Rhode Island,43,50,
2014-06,Montana,44,35,793
2014-06,Delaware,45,13,940
2014-06,South Dakota,46,52,
2014-06,Alaska,47,3,571
2014-06,North Dakota,48,37,690
2014-06,Vermont,49,58,711
2014-06,District of Columbia,50,12,675
2014-06,Wyoming,51,62,384
2014-07,California,1,9,34862
2014-07,Texas,2,54,28865
2014-07,New York,3,43,11774
2014-07,Florida,4,14,35766
2014-07,Illinois,5,21,15043
2014-07,Pennsylvania,6,47,11687
2014-07,Ohio,7,44,12230
2014-07,Michigan,8,30,13737
2014-07,Georgia,9,16,20767
2014-07,North Carolina,10,36,10559
2014-07,New Jersey,11,40,7144
2014-07,Virginia,12,56,7771
2014-07,Washington,13,59,8109
2014-07,Massachusetts,14,26,5537
2014-07,Indiana,15,22,8446
2014-07,Arizona,16,8,12621
2014-07,Tennessee,17,53,8677
2014-07,Missouri,18,32,5500
2014-07,Maryland,19,27,5562
2014-07,Wisconsin,20,60,6125
2014-07,Minnesota,21,31,6080
2014-07,Colorado,22,10,8961
2014-07,Alabama,23,4,4302
2014-07,South Carolina,24,51,6140
2014-07,Louisiana,25,25,4320
2014-07,Kentucky,26,24,3647
2014-07,Oregon,27,46,4700
2014-07,Oklahoma,28,45,3670
2014-07,Connecticut,29,11,2661
2014-07,Iowa,30,19,3468
2014-07,Mississippi,31,34,1576
2014-07,Arkansas,32,6,2326
2014-07,Kansas,33,23,2171
2014-07,Utah,34,55,3521
2014-07,Nevada,35,42,4263
2014-07,New Mexico,36,41,1652
2014-07,West Virginia,37,61,1028
2014-07,Nebraska,38,38,1689
2014-07,Idaho,39,20,1931
2014-07,Hawaii,40,18,1228
2014-07,Maine,41,28,
2014-07,New Hampshire,42,39,
2014-07,Rhode Island,43,50,
2014-07,Montana,44,35,818
2014-07,Delaware,45,13,942
2014-07,South Dakota,46,52,
2014-07,Alaska,47,3,657
2014-07,North Dakota,48,37,716
2014-07,Vermont,49,58,714
2014-07,District of Columbia,50,12,724
2014-07,Wyoming,51,62,374
2014-08,California,1,9,34627
2014-08,Texas,2,54,27484
2014-08,New York,3,43,11639
2014-08,Florida,4,14,35506
2014-08,Illinois,5,21,14590
2014-08,Pennsylvania,6,47,11863
2014-08,Ohio,7,44,11900
2014-08,Michigan,8,30,13718
2014-08,Georgia,9,16,20800
2014-08,North Carolina,10,36,10471
2014-08,New Jersey,11,40,7209
2014-08,Virginia,12,56,7834
2014-08,Washington,13,59,8120
2014-08,Massachusetts,14,26,5515
2014-08,Indiana,15,22,8484
2014-08,Arizona,16,8,12808
2014-08,Tennessee,17,53,8624
2014-08,Missouri,18,32,5569
2014-08,Maryland,19,27,6030
2014-08,Wisconsin,20,60,6120
2014-08,Minnesota,21,31,6102
2014-08,Colorado,22,10,8999
2014-08,Alabama,23,4,4413
2014-08,South Carolina,24,51,6123
2014-08,Louisiana,25,25,4266
2014-08,Kentucky,26,24,3563
2014-08,Oregon,27,46,4699
2014-08,Oklahoma,28,45,3669
2014-08,Connecticut,29,11,2731
2014-08,Iowa,30,19,3425
2014-08,Mississippi,31,34,1584
2014-08,Arkansas,32,6,2231
2014-08,Kansas,33,23,2136
2014-08,Utah,34,55,3490
2014-08,Nevada,35,42,4245
2014-08,New Mexico,36,41,1653
2014-08,West Virginia,37,61,1042
2014-08,Nebraska,38,38,1733
2014-08,Idaho,39,20,1901
2014-08,Hawaii,40,18,1200
2014-08,Maine,41,28,
2014-08,New Hampshire,42,39,
2014-08,Rhode Island,43,50,
2014-08,Montana,44,35,837
2014-08,Delaware,45,13,938
2014-08,South Dakota,46,52,
2014-08,Alaska,47,3,719
2014-08,North Dakota,48,37,718
2014-08,Vermont,49,58,717
2014-08,District of Columbia,50,12,725
2014-08,Wyoming,51,62,369
2014-09,California,1,9,35196
2014-09,Texas,2,54,28076
2014-09,New York,3,43,11738
2014-09,Florida,4,14,36347
2014-09,Illinois,5,21,15240
2014-09,Pennsylvania,6,47,11831
2014-09,Ohio,7,44,12071
2014-09,Michigan,8,30,13989
2014-09,Georgia,9,16,21044
2014-09,North Carolina,10,36,10379
2014-09,New Jersey,11,40,7300
2014-09,Virginia,12,56,8025
2014-09,Washington,13,59,8209
2014-09,Massachusetts,14,26,5398
2014-09,Indiana,15,22,8438
2014-09,Arizona,16,8,12902
2014-09,Tennessee,17,53,8816
2014-09,Missouri,18,32,5579
2014-09,Maryland,19,27,5940
2014-09,Wisconsin,20,60,6228
2014-09,Minnesota,21,31,5966
2014-09,Colorado,22,10,9131
2014-09,Alabama,23,4,4509
2014-09,South Carolina,24,51,6266
2014-09,Louisiana,25,25,3761
2014-09,Kentucky,26,24,3509
2014-09,Oregon,27,46,4754
2014-09,Oklahoma,28,45,3634
2014-09,Connecticut,29,11,2746
2014-09,Iowa,30,19,3362
2014-09,Mississippi,31,34,1605
2014-09,Arkansas,32,6,2267
2014-09,Kansas,33,23,2082
2014-09,Utah,34,55,3477
2014-09,Nevada,35,42,4247
2014-09,New Mexico,36,41,1683
2014-09,West Virginia,37,61,973
2014-09,Nebraska,38,38,1745
2014-09,Idaho,39,20,1910
2014-09,Hawaii,40,18,1223
2014-09,Maine,41,28,
2014-09,New Hampshire,42,39,
2014-09,Rhode Island,43,50,
2014-09,Montana,44,35,832
2014-09,Delaware,45,13,939
2014-09,South Dakota,46,52,
2014-09,Alaska,47,3,777
2014-09,North Dakota,48,37,700
2014-09,Vermont,49,58,740
2014-09,District of Columbia,50,12,716
2014-09,Wyoming,51,62,371
2014-10,California,1,9,35477
2014-10,Texas,2,54,28412
2014-10,New York,3,43,11865
2014-10,Florida,4,14,37210
2014-10,Illinois,5,21,15878
2014-10,Pennsylvania,6,47,11847
2014-10,Ohio,7,44,12218
2014-10,Michigan,8,30,14105
2014-10,Georgia,9,16,21144
2014-10,North Carolina,10,36,10472
2014-10,New Jersey,11,40,7167
2014-10,Virginia,12,56,8113
2014-10,Washington,13,59,8437
2014-10,Massachusetts,14,26,5274
2014-10,Indiana,15,22,8105
2014-10,Arizona,16,8,13028
2014-10,Tennessee,17,53,8907
2014-10,Missouri,18,32,5695
2014-10,Maryland,19,27,6072
2014-10,Wisconsin,20,60,6385
2014-10,Minnesota,21,31,6049
2014-10,Colorado,22,10,8990
2014-10,Alabama,23,4,4520
2014-10,South Carolina,24,51,6356
2014-10,Louisiana,25,25,3731
2014-10,Kentucky,26,24,3498
2014-10,Oregon,27,46,4785
2014-10,Oklahoma,28,45,3678
2014-10,Connecticut,29,11,2747
2014-10,Iowa,30,19,3332
2014-10,Mississippi,31,34,1533
2014-10,Arkansas,32,6,2198
2014-10,Kansas,33,23,2066
2014-10,Utah,34,55,3450
2014-10,Nevada,35,42,4375
2014-10,New Mexico,36,41,1756
2014-10,West Virginia,37,61,830
2014-10,Nebraska,38,38,1742
2014-10,Idaho,39,20,1904
2014-10,Hawaii,40,18,1292
2014-10,Maine,41,28,
2014-10,New Hampshire,42,39,
2014-10,Rhode Island,43,50,
2014-10,Montana,44,35,822
2014-10,Delaware,45,13,946
2014-10,South Dakota,46,52,
2014-10,Alaska,47,3,772
2014-10,North Dakota,48,37,685
2014-10,Vermont,49,58,749
2014-10,District of Columbia,50,12,722
2014-10,Wyoming,51,62,377
2014-11,California,1,9,34985
2014-11,Texas,2,54,29790
2014-11,New York,3,43,11773
2014-11,Florida,4,14,38229
2014-11,Illinois,5,21,16249
2014-11,Pennsylvania,6,47,11838
2014-11,Ohio,7,44,12404
2014-11,Michigan,8,30,14530
2014-11,Georgia,9,16,21110
2014-11,North Carolina,10,36,10440
2014-11,New Jersey,11,40,7232
2014-11,Virginia,12,56,8196
2014-11,Washington,13,59,8541
2014-11,Massachusetts,14,26,5313
2014-11,Indiana,15,22,7800
2014-11,Arizona,16,8,12915
2014-11,Tennessee,17,53,9078
2014-11,Missouri,18,32,5564
2014-11,Maryland,19,27,5977
2014-11,Wisconsin,20,60,6201
2014-11,Minnesota,21,31,6054
2014-11,Colorado,22,10,9059
2014-11,Alabama,23,4,4281
2014-11,South Carolina,24,51,6395
2014-11,Louisiana,25,25,3840
2014-11,Kentucky,26,24,3417
2014-11,Oregon,27,46,4866
2014-11,Oklahoma,28,45,3729
2014-11,Connecticut,29,11,2786
2014-11,Iowa,30,19,3310
2014-11,Mississippi,31,34,1425
2014-11,Arkansas,32,6,2248
2014-11,Kansas,33,23,2094
2014-11,Utah,34,55,3462
2014-11,Nevada,35,42,4426
2014-11,New Mexico,36,41,1738
2014-11,West Virginia,37,61,726
2014-11,Nebraska,38,38,1720
2014-11,Idaho,39,20,1966
2014-11,Hawaii,40,18,1310
2014-11,Maine,41,28,
2014-11,New Hampshire,42,39,
2014-11,Rhode Island,43,50,
2014-11,Montana,44,35,785
2014-11,Delaware,45,13,831
2014-11,South Dakota,46,52,
2014-11,Alaska,47,3,761
2014-11,North Dakota,48,37,672
2014-11,Vermont,49,58,737
2014-11,District of Columbia,50,12,735
2014-11,Wyoming,51,62,380
2014-12,California,1,9,35334
2014-12,Texas,2,54,29688
2014-12,New York,3,43,12040
2014-12,Florida,4,14,39314
2014-12,Illinois,5,21,16291
2014-12,Pennsylvania,6,47,12158
2014-12,Ohio,7,44,12831
2014-12,Michigan,8,30,15512
2014-12,Georgia,9,16,20943
2014-12,North Carolina,10,36,10980
2014-12,New Jersey,11,40,7576
2014-12,Virginia,12,56,8247
2014-12,Washington,13,59,8774
2014-12,Massachusetts,14,26,5363
2014-12,Indiana,15,22,7941
2014-12,Arizona,16,8,13084
2014-12,Tennessee,17,53,9194
2014-12,Missouri,18,32,5653
2014-12,Maryland,19,27,6191
2014-12,Wisconsin,20,60,6199
2014-12,Minnesota,21,31,6422
2014-12,Colorado,22,10,9001
2014-12,Alabama,23,4,4132
2014-12,South Carolina,24,51,6469
2014-12,Louisiana,25,25,3898
2014-12,Kentucky,26,24,3493
2014-12,Oregon,27,46,4913
2014-12,Oklahoma,28,45,4061
2014-12,Connecticut,29,11,2830
2014-12,Iowa,30,19,3318
2014-12,Mississippi,31,34,1359
2014-12,Arkansas,32,6,2218
2014-12,Kansas,33,23,2164
2014-12,Utah,34,55,3558
2014-12,Nevada,35,42,4449
2014-12,New Mexico,36,41,1686
2014-12,West Virginia,37,61,664
2014-12,Nebraska,38,38,1719
2014-12,Idaho,39,20,1979
2014-12,Hawaii,40,18,1320
2014-12,Maine,41,28,
2014-12,New Hampshire,42,39,
2014-12,Rhode Island,43,50,
2014-12,Montana,44,35,822
2014-12,Delaware,45,13,741
2014-12,South Dakota,46,52,
2014-12,Alaska,47,3,770
2014-12,North Dakota,48,37,623
2014-12,Vermont,49,58,735
2014-12,District of Columbia,50,12,745
2014-12,Wyoming,51,62,387
2015-01,California,1,9,35428
2015-01,Texas,2,54,29553
2015-01,New York,3,43,11666
2015-01,Florida,4,14,38733
2015-01,Illinois,5,21,15647
2015-01,Pennsylvania,6,47,12156
2015-01,Ohio,7,44,12988
2015-01,Michigan,8,30,15307
2015-01,Georgia,9,16,20541
2015-01,North Carolina,10,36,11093
2015-01,New Jersey,11,40,7627
2015-01,Virginia,12,56,8494
2015-01,Washington,13,59,9022
2015-01,Massachusetts,14,26,5286
2015-01,Indiana,15,22,7881
2015-01,Arizona,16,8,13105
2015-01,Tennessee,17,53,9134
2015-01,Missouri,18,32,5460
2015-01,Maryland,19,27,6104
2015-01,Wisconsin,20,60,5837
2015-01,Minnesota,21,31,6352
2015-01,Colorado,22,10,8997
2015-01,Alabama,23,4,3970
2015-01,South Carolina,24,51,6651
2015-01,Louisiana,25,25,3904
2015-01,Kentucky,26,24,3467
2015-01,Oregon,27,46,4921
2015-01,Oklahoma,28,45,4070
2015-01,Connecticut,29,11,2809
2015-01,Iowa,30,19,3309
2015-01,Mississippi,31,34,1369
2015-01,Arkansas,32,6,2142
2015-01,Kansas,33,23,2150
2015-01,Utah,34,55,3441
2015-01,Nevada,35,42,4407
2015-01,New Mexico,36,41,1604
2015-01,West Virginia,37,61,639
2015-01,Nebraska,38,38,1745
2015-01,Idaho,39,20,2050
2015-01,Hawaii,40,18,1294
2015-01,Maine,41,28,
2015-01,New Hampshire,42,39,
2015-01,Rhode Island,43,50,
2015-01,Montana,44,35,867
2015-01,Delaware,45,13,580
2015-01,South Dakota,46,52,
2015-01,Alaska,47,3,781
2015-01,North Dakota,48,37,641
2015-01,Vermont,49,58,704
2015-01,District of Columbia,50,12,704
2015-01,Wyoming,51,62,389
2015-02,California,1,9,37094
2015-02,Texas,2,54,29583
2015-02,New York,3,43,12091
2015-02,Florida,4,14,39347
2015-02,Illinois,5,21,16593
2015-02,Pennsylvania,6,47,12902
2015-02,Ohio,7,44,14123
2015-02,Michigan,8,30,15581
2015-02,Georgia,9,16,20618
2015-02,North Carolina,10,36,11585
2015-02,New Jersey,11,40,7882
2015-02,Virginia,12,56,8792
2015-02,Washington,13,59,9718
2015-02,Massachusetts,14,26,5812
2015-02,Indiana,15,22,8284
2015-02,Arizona,16,8,13278
2015-02,Tennessee,17,53,9260
2015-02,Missouri,18,32,5936
2015-02,Maryland,19,27,6459
2015-02,Wisconsin,20,60,6447
2015-02,Minnesota,21,31,7154
2015-02,Colorado,22,10,9237
2015-02,Alabama,23,4,4167
2015-02,South Carolina,24,51,7046
2015-02,Louisiana,25,25,3916
2015-02,Kentucky,26,24,3660
2015-02,Oregon,27,46,5171
2015-02,Oklahoma,28,45,4177
2015-02,Connecticut,29,11,3058
2015-02,Iowa,30,19,3602
2015-02,Mississippi,31,34,1398
2015-02,Arkansas,32,6,2167
2015-02,Kansas,33,23,2290
2015-02,Utah,34,55,3436
2015-02,Nevada,35,42,4536
2015-02,New Mexico,36,41,1597
2015-02,West Virginia,37,61,672
2015-02,Nebraska,38,38,1850
2015-02,Idaho,39,20,2154
2015-02,Hawaii,40,18,1329
2015-02,Maine,41,28,
2015-02,New Hampshire,42,39,
2015-02,Rhode Island,43,50,
2015-02,Montana,44,35,959
2015-02,Delaware,45,13,624
2015-02,South Dakota,46,52,
2015-02,Alaska,47,3,841
2015-02,North Dakota,48,37,648
2015-02,Vermont,49,58,782
2015-02,District of Columbia,50,12,721
2015-02,Wyoming,51,62,419
2015-03,California,1,9,37399
2015-03,Texas,2,54,29764
2015-03,New York,3,43,12174
2015-03,Florida,4,14,39440
2015-03,Illinois,5,21,16538
2015-03,Pennsylvania,6,47,13105
2015-03,Ohio,7,44,14179
2015-03,Michigan,8,30,15000
2015-03,Georgia,9,16,20633
2015-03,North Carolina,10,36,11597
2015-03,New Jersey,11,40,7923
2015-03,Virginia,12,56,8963
2015-03,Washington,13,59,9903
2015-03,Massachusetts,14,26,5826
2015-03,Indiana,15,22,7856
2015-03,Arizona,16,8,13245
2015-03,Tennessee,17,53,9320
2015-03,Missouri,18,32,6070
2015-03,Maryland,19,27,6497
2015-03,Wisconsin,20,60,6568
2015-03,Minnesota,21,31,7424
2015-03,Colorado,22,10,9321
2015-03,Alabama,23,4,4318
2015-03,South Carolina,24,51,7280
2015-03,Louisiana,25,25,3942
2015-03,Kentucky,26,24,3680
2015-03,Oregon,27,46,5339
2015-03,Oklahoma,28,45,3942
2015-03,Connecticut,29,11,3102
2015-03,Iowa,30,19,3685
2015-03,Mississippi,31,34,1478
2015-03,Arkansas,32,6,2143
2015-03,Kansas,33,23,2308
2015-03,Utah,34,55,3405
2015-03,Nevada,35,42,4550
2015-03,New Mexico,36,41,1629
2015-03,West Virginia,37,61,721
2015-03,Nebraska,38,38,1871
2015-03,Idaho,39,20,2245
2015-03,Hawaii,40,18,1345
2015-03,Maine,41,28,
2015-03,New Hampshire,42,39,
2015-03,Rhode Island,43,50,
2015-03,Montana,44,35,988
2015-03,Delaware,45,13,639
2015-03,South Dakota,46,52,
2015-03,Alaska,47,3,846
2015-03,North Dakota,48,37,723
2015-03,Vermont,49,58,807
2015-03,District of Columbia,50,12,715
2015-03,Wyoming,51,62,445
2015-04,California,1,9,37980
2015-04,Texas,2,54,29312
2015-04,New York,3,43,12538
2015-04,Florida,4,14,40305
2015-04,Illinois,5,21,16890
2015-04,Pennsylvania,6,47,13273
2015-04,Ohio,7,44,14391
2015-04,Michigan,8,30,15487
2015-04,Georgia,9,16,21073
2015-04,North Carolina,10,36,10874
2015-04,New Jersey,11,40,8164
2015-04,Virginia,12,56,8792
2015-04,Washington,13,59,10001
2015-04,Massachusetts,14,26,5746
2015-04,Indiana,15,22,7632
2015-04,Arizona,16,8,13458
2015-04,Tennessee,17,53,9229
2015-04,Missouri,18,32,6367
2015-04,Maryland,19,27,6741
2015-04,Wisconsin,20,60,6780
2015-04,Minnesota,21,31,8170
2015-04,Colorado,22,10,9443
2015-04,Alabama,23,4,4524
2015-04,South Carolina,24,51,7348
2015-04,Louisiana,25,25,3820
2015-04,Kentucky,26,24,3753
2015-04,Oregon,27,46,5624
2015-04,Oklahoma,28,45,3924
2015-04,Connecticut,29,11,3122
2015-04,Iowa,30,19,3736
2015-04,Mississippi,31,34,1528
2015-04,Arkansas,32,6,2149
2015-04,Kansas,33,23,2404
2015-04,Utah,34,55,3530
2015-04,Nevada,35,42,4698
2015-04,New Mexico,36,41,1710
2015-04,West Virginia,37,61,737
2015-04,Nebraska,38,38,1942
2015-04,Idaho,39,20,2266
2015-04,Hawaii,40,18,1332
2015-04,Maine,41,28,
2015-04,New Hampshire,42,39,
2015-04,Rhode Island,43,50,
2015-04,Montana,44,35,1009
2015-04,Delaware,45,13,646
2015-04,South Dakota,46,52,
2015-04,Alaska,47,3,845
2015-04,North Dakota,48,37,697
2015-04,Vermont,49,58,870
2015-04,District of Columbia,50,12,755
2015-04,Wyoming,51,62,465
2015-05,California,1,9,37839
2015-05,Texas,2,54,29297
2015-05,New York,3,43,12130
2015-05,Florida,4,14,39569
2015-05,Illinois,5,21,16231
2015-05,Pennsylvania,6,47,12666
2015-05,Ohio,7,44,13878
2015-05,Michigan,8,30,14796
2015-05,Georgia,9,16,19022
2015-05,North Carolina,10,36,10012
2015-05,New Jersey,11,40,8151
2015-05,Virginia,12,56,8589
2015-05,Washington,13,59,9630
2015-05,Massachusetts,14,26,5140
2015-05,Indiana,15,22,7059
2015-05,Arizona,16,8,13444
2015-05,Tennessee,17,53,9186
2015-05,Missouri,18,32,6226
2015-05,Maryland,19,27,6561
2015-05,Wisconsin,20,60,6217
2015-05,Minnesota,21,31,7766
2015-05,Colorado,22,10,9306
2015-05,Alabama,23,4,4540
2015-05,South Carolina,24,51,7174
2015-05,Louisiana,25,25,3672
2015-05,Kentucky,26,24,3693
2015-05,Oregon,27,46,5589
2015-05,Oklahoma,28,45,3798
